"","Price","Address","Updated","Common_Expenses","Floor","Apartments_per_Floor","Number_of_Floors","Property_Type","Zone","Condition","Disposition","Bathrooms","Bedrooms","Built_Square_Meters","Terrace_Square_Meters","Land_Square_Meters","Year_of_Construction","Bedrooms.1","Garages","Floors","Sea_View","Social_Housing","Barbecue","Living_Room","Closet","Patio","Pool","Garage","Pet","Gas_Pipeline","Playroom","Furnished","Duplex","Heating","WiFi","Grill","Gym","Balcony","Storage","Air_Conditioning","Garden","Furnished.1","Radiant_Floor_Heating","Solarium","Furnished.2","Dir_completa","oc_lat","oc_lng","oc_formatted","Municipio","precio_m2"
"321",1875,"Marco Bruto 1222","2023-10-02",272,4,2,4,"Apartment","Pocitos","Excellent condition","Front",2,3,165,50,165,2020,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Marco Bruto 1222 Pocitos , Montevideo , Uruguay",-34.9055168,-56.1384025,"Marco Bruto 1222, 11300 Montevideo, Uruguay","CH",11.3636363636364
"322",875,"Br. General Artigas 529","2023-09-20",202,0,0,12,"Apartment","Punta Carretas","Excellent condition","Side",1,2,47,2,47,2017,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Br. General Artigas 529 Punta Carretas , Montevideo , Uruguay",-34.92278,-56.15972,"Punta Carretas, Montevideo, Uruguay","CH",18.6170212765957
"323",700,"San José 886/507","2023-09-12",157,5,0,0,"Apartment","Centro","Good condition","Front",2,3,70,2,70,1976,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"San José 886/507 Centro , Montevideo , Uruguay",-34.9073846,-56.1971711,"San José 884, 886, 888, 892, 894, 900, 11100 Montevideo, Uruguay","B",10
"324",337,"agaces 3684","2023-10-06",0,0,7,1,"Apartment","Villa Española","Renovated","Interior",1,2,35,0,35,1953,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"agaces 3684 Villa Española , Montevideo , Uruguay",-34.8693623,-56.1486718,"Agaces 3680, 3682, 3684, 12000 Montevideo, Uruguay","D",9.62857142857143
"325",775,"urquiza 3031","2023-09-25",112,4,5,7,"Apartment","La Blanqueada","Excellent condition","Back",1,3,54,7,54,2020,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urquiza 3031 La Blanqueada , Montevideo , Uruguay",-34.8837752,-56.1569026,"General Urquiza 3031, 11820 Montevideo, Uruguay","E",14.3518518518519
"326",837,"","2023-10-08",153,7,2,0,"Apartment","La Blanqueada","Good condition","Front",1,3,57,6,63,2023,2,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," La Blanqueada , Montevideo , Uruguay",-34.8877002,-56.1545179,"11820 Montevideo, Uruguay","E",14.6842105263158
"327",2300,"Viña del Mar 1698","2023-07-27",711,2,2,2,"Apartment","Carrasco","Excellent condition","Front",2,3,120,10,120,2012,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Viña del Mar 1698 Carrasco , Montevideo , Uruguay",-34.884133,-56.0443814,"Viña del Mar, 11500 Montevideo, Uruguay","E",19.1666666666667
"328",1700,"Maximo Tajes 7605","2023-06-22",387,1,4,3,"Apartment","Carrasco","Brand new","Front",2,3,86,20,86,2019,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,"Maximo Tajes 7605 Carrasco , Montevideo , Uruguay",-34.8743809,-56.0401111,"General Máximo Tajes 7267, 7605, 11500 Montevideo, Uruguay","E",19.7674418604651
"329",737,"Circunvalación Durango 1449","2023-09-28",0,6,2,0,"Apartment","Ciudad Vieja","Good condition","Front",2,4,110,0,110,1930,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Circunvalación Durango 1449 Ciudad Vieja , Montevideo , Uruguay",-34.9071843,-56.2085733,"Circunvalación Durango 1449, 11000 Montevideo, Uruguay","B",6.7
"330",1000,"Pocitos","2023-10-02",300,0,0,0,"Apartment","Pocitos","Good condition","Front",1,2,50,0,50,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Pocitos Pocitos , Montevideo , Uruguay",-34.9109808,-56.1451659,"Pocitos, Miguel Barreiro 3360, 11300 Montevideo, Uruguay","CH",20
"331",625,"Libertad 2449","2023-09-18",0,0,2,1,"Apartment","Pocitos","Renovated","Interior",1,3,40,2,40,1955,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Libertad 2449 Pocitos , Montevideo , Uruguay",-34.9121232,-56.1604832,"Libertad 2449, 11311 Montevideo, Uruguay","CH",15.625
"332",612,"Luis alberto de Herrera y Joanicó","2023-09-28",92,1,0,8,"Apartment","La Blanqueada","Brand new","Front",1,2,44,6,44,2023,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Luis alberto de Herrera y Joanicó La Blanqueada , Montevideo , Uruguay",-34.88737,-56.15359,"La Blanqueada, Montevideo, Uruguay","E",13.9090909090909
"333",625,"Av. Italia 3190 ","2023-10-08",170,2,5,10,"Apartment","La Blanqueada","Excellent condition","Back",1,3,60,0,60,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Av. Italia 3190  La Blanqueada , Montevideo , Uruguay",-34.8883881,-56.1460078,"Avenida Italia 3190, 3194, 11820 Montevideo, Uruguay","E",10.4166666666667
"334",637,"Av Agraciada 2767","2023-09-25",97,4,6,6,"Apartment","Aguada","Excellent condition","Front",1,3,48,4,48,2017,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Av Agraciada 2767 Aguada , Montevideo , Uruguay",-34.8804143,-56.195881,"Avenida Agraciada 2767, 11800 Montevideo, Uruguay","B",13.2708333333333
"335",650,"Bulevar Artigas 70","2023-10-06",150,9,4,11,"Apartment","Punta Carretas","Excellent condition","Front",1,2,40,0,40,1990,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bulevar Artigas 70 Punta Carretas , Montevideo , Uruguay",-34.9276136,-56.1608163,"Golf Towers, Bulevar General Artigas 54, 62, 70, 76, 11303 Montevideo, Uruguay","CH",16.25
"336",1450,"carace","2023-10-04",300,7,2,0,"Apartment","Punta Carretas","Good condition","Front",2,4,80,3,80,1966,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"carace Punta Carretas , Montevideo , Uruguay",-34.9231766,-56.153152,"Carace, 11303 Montevideo, Uruguay","CH",18.125
"337",1162,"Rambla O'Higgins 4865 esq Río de la Plata","2023-09-14",317,10,3,10,"Apartment","Malvín","Excellent condition","Front",2,4,88,0,88,1981,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Rambla O'Higgins 4865 esq Río de la Plata Malvín , Montevideo , Uruguay",-34.8969652,-56.1018296,"Rambla O'Higgins 4865, 11403 Montevideo, Uruguay","E",13.2045454545455
"338",425,"Valentín Gómez 973 esquina Agraciada ","2023-09-07",0,0,4,1,"Apartment","Prado","Renovated","Side",1,1,32,10,32,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valentín Gómez 973 esquina Agraciada  Prado , Montevideo , Uruguay",-34.8647599,-56.2109622,"Valentín Gómez 971, 973, 11700 Montevideo, Uruguay","C",13.28125
"339",587,"","2023-09-30",103,1,3,0,"Apartment","La Blanqueada","Good condition","Front",1,2,38,3,41,2019,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," La Blanqueada , Montevideo , Uruguay",-34.8877002,-56.1545179,"11820 Montevideo, Uruguay","E",15.4473684210526
"340",350,"Dionisio Coronel 1216","2023-09-26",0,0,0,0,"Apartment","La Teja","Good condition","Not applicable",1,2,58,0,58,1980,1,0,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dionisio Coronel 1216 La Teja , Montevideo , Uruguay",-34.871734,-56.2398627,"Dionisio Coronel 1216, 11900 Montevideo, Uruguay","A",6.03448275862069
"341",775,"","2023-09-06",112,10,0,0,"Apartment","La Blanqueada","Brand new","Front",1,3,46,2,46,2023,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0," La Blanqueada , Montevideo , Uruguay",-34.8877002,-56.1545179,"11820 Montevideo, Uruguay","E",16.8478260869565
"342",525,"Colonia y Tristán Narvaja","2023-08-18",102,6,3,7,"Apartment","Cordón","Renovated","Front",1,2,42,0,42,1982,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colonia y Tristán Narvaja Cordón , Montevideo , Uruguay",-34.905,-56.16833,"Cordón, Montevideo, Uruguay","B",12.5
"343",662,"Santiago Rivas","2023-10-04",32,1,0,0,"Apartment","Buceo","Good condition","Front",1,4,0,0,60,1998,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Santiago Rivas Buceo , Montevideo , Uruguay",-34.8960873,-56.1311511,"Avenida Ingeniero Santiago Rivas, 11600 Montevideo, Uruguay","CH",13.1552438639172
"344",1000,"FLEMING 1510","2023-08-31",212,2,0,11,"Apartment","Malvín","Renovated","Front",2,4,70,5,70,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLEMING 1510 Malvín , Montevideo , Uruguay",-34.8886695,-56.0946752,"Alejandro Fleming, 11403 Montevideo, Uruguay","E",14.2857142857143
"345",750,"rizal","2023-09-04",87,0,0,0,"Apartment","Pocitos","Brand new","Not applicable",1,1,61,26,61,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"rizal Pocitos , Montevideo , Uruguay",-34.9009529,-56.1352843,"Rizal, 11600 Montevideo, Uruguay","CH",12.2950819672131
"346",625,"Roque Graseras 638","2023-09-28",150,1,3,10,"Apartment","Punta Carretas","Good condition","Front",1,2,45,2,45,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Roque Graseras 638 Punta Carretas , Montevideo , Uruguay",-34.9201771,-56.1522575,"Roque Graseras 638, 640, 640 BIS, 11300 Montevideo, Uruguay","CH",13.8888888888889
"347",612,"Francisco Canaro  al 2200","2023-08-03",36,0,0,0,"Apartment","Parque Batlle","Brand new","Back",1,1,36,0,36,0,0,1,10,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Francisco Canaro  al 2200 Parque Batlle , Montevideo , Uruguay",-34.89427,-56.14546,"Parque Batlle, Montevideo, Uruguay","CH",17
"348",2200,"BULEVAR ESPAÑA","2023-07-07",750,0,0,0,"Apartment","Pocitos","Excellent condition","Front",3,5,268,0,268,1976,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,"BULEVAR ESPAÑA Pocitos , Montevideo , Uruguay",-34.9132692,-56.156205,"Bulevar España, 11311 Montevideo, Uruguay","CH",8.2089552238806
"349",725,"21 de Setiembre & Luis de la Torre, Montevideo Departamento de Montevideo, Uruguay","2023-09-21",197,0,0,12,"Apartment","Punta Carretas","Good condition","Front",1,2,35,0,35,2013,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"21 de Setiembre & Luis de la Torre, Montevideo Departamento de Montevideo, Uruguay Punta Carretas , Montevideo , Uruguay",-34.90328,-56.18816,"Montevideo, Uruguay","CH",20.7142857142857
"350",450,"San Quintín 4294, Montevideo Departamento de Montevideo, Uruguay","2023-09-29",55,6,6,6,"Apartment","Belvedere","Excellent condition","Back",1,2,50,0,50,1963,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"San Quintín 4294, Montevideo Departamento de Montevideo, Uruguay Belvedere , Montevideo , Uruguay",-34.85,-56.21667,"Belvedere, Montevideo, Uruguay","A",9
"351",562,"","2023-09-12",25,1,0,1,"Apartment","Buceo","Good condition","Front",1,2,50,0,50,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0," Buceo , Montevideo , Uruguay",-34.8978004,-56.1286576,"11600 Montevideo, Uruguay","CH",11.24
"352",382,"Julio Herrera y Obes 1521  esquina Avenida Uruguay","2023-08-22",45,1,3,2,"Apartment","Centro","Excellent condition","Not applicable",1,2,60,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Julio Herrera y Obes 1521  esquina Avenida Uruguay Centro , Montevideo , Uruguay",-34.9028944,-56.1951906,"Julio Herrera y Obes 1519, 1521, 1521 BIS, 11100 Montevideo, Uruguay","B",6.36666666666667
"353",575,"José Martí","2023-09-07",0,7,0,0,"Apartment","Pocitos","Good condition","Front",1,2,0,0,0,1980,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"José Martí Pocitos , Montevideo , Uruguay",-34.9099139,-56.1513799,"José Martí, 11300 Montevideo, Uruguay","CH",13.1552438639172
"354",347,"Millan y Lecocq","2023-08-10",59,0,2,3,"Apartment","Conciliación","Good condition","Front",1,3,45,0,45,1982,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Millan y Lecocq Conciliación , Montevideo , Uruguay",-34.8253332,-56.2403873,"Conciliación, Montevideo, Uruguay","G",7.71111111111111
"355",750,"","2023-05-11",75,0,0,0,"Apartment","Centro","Renovated","Front",1,2,50,15,50,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Centro , Montevideo , Uruguay",-34.9060667,-56.1896562,"11100 Montevideo, Uruguay","B",15
"356",1250,"","2023-10-04",350,1,3,11,"Apartment","Pocitos","Excellent condition","Front",2,3,68,10,68,2005,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0," Pocitos , Montevideo , Uruguay",-34.9108538,-56.1505748,"11300 Montevideo, Uruguay","CH",18.3823529411765
"357",300,"yucatan 3782","2023-07-03",0,0,0,0,"Apartment","Villa Española","Good condition","Not applicable",1,2,30,0,30,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"yucatan 3782 Villa Española , Montevideo , Uruguay",-34.8650254,-56.1480867,"Yucatán 3782, 12000 Montevideo, Uruguay","D",10
"358",750,"Simón Bolivar 1274 esq Charrua","2023-09-19",137,2,0,2,"Apartment","Pocitos","Good condition","Interior",1,2,48,3,48,2019,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Simón Bolivar 1274 esq Charrua Pocitos , Montevideo , Uruguay",-34.90972,-56.15222,"Pocitos, Montevideo, Uruguay","CH",15.625
"359",4500,"Rambla de Pocitos esq Miguel Barreiro","2023-03-30",1000,1,1,9,"Apartment","Pocitos","Renovated","Front",3,4,200,35,200,1958,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"Rambla de Pocitos esq Miguel Barreiro Pocitos , Montevideo , Uruguay",-34.90972,-56.15222,"Pocitos, Montevideo, Uruguay","CH",22.5
"360",412,"Francisco Miranda esquina Raffo","2022-01-13",0,0,4,0,"Apartment","Prado","Excellent condition","Front",1,3,60,0,60,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Francisco Miranda esquina Raffo Prado , Montevideo , Uruguay",-34.86403,-56.20275,"Prado, Montevideo, Uruguay","C",6.86666666666667
"361",3000,"Rambla República del Perú 1409","2023-09-05",550,6,2,11,"Apartment","Pocitos","Renovated","Front",3,4,220,15,220,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Rambla República del Perú 1409 Pocitos , Montevideo , Uruguay",-34.9096307,-56.1399659,"Rambla República del Perú 1409, 11300 Montevideo, Uruguay","CH",13.6363636363636
"362",1150,"","2023-09-06",400,1,0,0,"Apartment","Carrasco","Excellent condition","Not applicable",2,3,79,0,79,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0," Carrasco , Montevideo , Uruguay",-34.8855774,-56.0581498,"11500 Montevideo, Uruguay","E",14.5569620253165
"363",337,"Avda. Gral Flores SN","2022-11-09",0,0,0,0,"Apartment","Goes","","Not applicable",1,2,45,0,45,0,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Avda. Gral Flores SN Goes , Montevideo , Uruguay",-34.90328,-56.18816,"Montevideo, Uruguay","C",7.48888888888889
"364",1000,"","2023-09-28",400,1,0,0,"Apartment","Carrasco Norte","Excellent condition","Not applicable",2,3,79,0,79,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0," Carrasco Norte , Montevideo , Uruguay",-34.8728977,-56.0720858,"11500 Montevideo, Uruguay","E",12.6582278481013
"365",1700,"Alejandro Gallinal y Rambla O'Higgins","2023-03-02",200,3,5,6,"Apartment","Punta Gorda","Excellent condition","Front",2,3,91,6,91,2017,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,"Alejandro Gallinal y Rambla O'Higgins Punta Gorda , Montevideo , Uruguay",-34.89265,-56.08175,"Punta Gorda, Montevideo, Uruguay","E",18.6813186813187
"366",1850,"General Máximo Tajes 7605","2023-08-25",362,0,10,3,"Apartment","Carrasco Norte","Excellent condition","Side",2,3,86,84,86,2019,2,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"General Máximo Tajes 7605 Carrasco Norte , Montevideo , Uruguay",-34.8771824,-56.0725552,"General Máximo Tajes, 11500 Montevideo, Uruguay","E",21.5116279069767
"367",812,"Ciudadela esq. Maldonado","2023-09-24",105,0,2,9,"Apartment","Centro","Excellent condition","Front",2,3,80,10,80,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Ciudadela esq. Maldonado Centro , Montevideo , Uruguay",-34.90528,-56.19444,"Centro, Montevideo, Uruguay","B",10.15
"368",350,"OYARVIDE 3233 esq. Chayos","2023-01-30",0,0,0,0,"Apartment","Flor de Maroñas","Excellent condition","Not applicable",1,3,50,0,50,2000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OYARVIDE 3233 esq. Chayos Flor de Maroñas , Montevideo , Uruguay",-34.85,-56.11667,"Flor de Maroñas, Montevideo, Uruguay","F",7
"369",450,"Guayaqui 3333","2023-09-18",122,6,6,10,"Apartment","Pocitos","Excellent condition","Back",1,1,33,3,33,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Guayaqui 3333 Pocitos , Montevideo , Uruguay",-34.9107368,-56.1478535,"Guayaqui 3333, 3335, 11300 Montevideo, Uruguay","CH",13.6363636363636
"370",550,"Avda Libertador 1531 edificio Vogar","2023-09-29",175,10,5,14,"Apartment","Centro","Excellent condition","Not applicable",1,2,54,3,54,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Avda Libertador 1531 edificio Vogar Centro , Montevideo , Uruguay",-34.90528,-56.19444,"Centro, Montevideo, Uruguay","B",10.1851851851852
"371",1625,"A 2 Rambla Punta Carretas","2023-10-04",650,2,0,0,"Apartment","Punta Carretas","Excellent condition","Front",3,5,0,0,180,1990,4,2,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"A 2 Rambla Punta Carretas Punta Carretas , Montevideo , Uruguay",-34.927353,-56.163643,"Rambla, 11303 Montevideo, Uruguay","CH",13.1552438639172
"372",575,"canelones 1032","2023-10-03",75,3,3,10,"Apartment","Cordón","Excellent condition","Front",1,2,45,3,45,2015,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"canelones 1032 Cordón , Montevideo , Uruguay",-34.9090031,-56.1937572,"Canelones 1032, 1038, 11110 Montevideo, Uruguay","B",12.7777777777778
"373",537,"21 de Setiembre ","2023-10-03",90,7,4,11,"Apartment","Pocitos","Excellent condition","Back",1,1,32,0,32,2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"21 de Setiembre  Pocitos , Montevideo , Uruguay",-34.9205096,-56.1491205,"21 de Setiembre, 11300 Montevideo, Uruguay","CH",16.78125
"374",3800,"Próx Plaza de la Armada","2023-09-08",606,0,0,0,"Apartment","Punta Gorda","Excellent condition","Front",3,4,152,0,179,2013,3,2,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,"Próx Plaza de la Armada Punta Gorda , Montevideo , Uruguay",-34.89265,-56.08175,"Punta Gorda, Montevideo, Uruguay","E",25
"375",1625,"A mts Parque","2023-10-04",650,2,0,0,"Apartment","Punta Carretas","Excellent condition","Front",3,4,0,0,180,1990,3,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"A mts Parque Punta Carretas , Montevideo , Uruguay",-34.92278,-56.15972,"Punta Carretas, Montevideo, Uruguay","CH",13.1552438639172
"376",1900,"A 2 parque Villa Biarritz","2023-10-05",750,1,0,0,"Apartment","Punta Carretas","Excellent condition","Front",3,4,0,0,180,1996,3,2,NA,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"A 2 parque Villa Biarritz Punta Carretas , Montevideo , Uruguay",-34.92278,-56.15972,"Punta Carretas, Montevideo, Uruguay","CH",13.1552438639172
"377",980,"Rambla Gandhi esquina 21 de Setiembre","2022-05-02",195,2,2,9,"Apartment","Pocitos","Excellent condition","Front",1,3,65,0,65,1970,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Rambla Gandhi esquina 21 de Setiembre Pocitos , Montevideo , Uruguay",-34.90972,-56.15222,"Pocitos, Montevideo, Uruguay","CH",15.0769230769231
"378",1500,"ANTONIO BACHINI 7100","2023-09-30",625,1,0,0,"Apartment","Carrasco Norte","Excellent condition","Front",3,3,106,0,129,0,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"ANTONIO BACHINI 7100 Carrasco Norte , Montevideo , Uruguay",-34.87467,-56.06692,"Carrasco Norte, Montevideo, Uruguay","E",14.1509433962264
"379",750,"Dionisio Oribe 3100","2023-09-29",75,0,20,0,"Apartment","La Blanqueada","Brand new","Not applicable",1,2,43,0,53,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Dionisio Oribe 3100 La Blanqueada , Montevideo , Uruguay",-34.8848456,-56.1436206,"Dionisio Oribe, 11820 Montevideo, Uruguay","E",17.4418604651163
"380",572,"Millán y Bv Artigas","2023-10-03",50,1,6,2,"Apartment","Atahualpa","Good condition","Interior",1,3,50,0,50,1980,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Millán y Bv Artigas Atahualpa , Montevideo , Uruguay",-34.86474,-56.1897,"Atahualpa, Montevideo, Uruguay","C",11.44
"381",750,"Garibaldi 2469","2023-10-04",171,2,4,9,"Apartment","La Blanqueada","Brand new","Front",1,3,57,0,57,2023,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,"Garibaldi 2469 La Blanqueada , Montevideo , Uruguay",-34.8850916,-56.1653803,"Avenida General José Garibaldi 2469, 11820 Montevideo, Uruguay","E",13.1578947368421
"382",697,"21 de setiembre 3016","2023-10-06",175,6,4,10,"Apartment","Punta Carretas","Excellent condition","Front",1,2,50,2,50,1980,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"21 de setiembre 3016 Punta Carretas , Montevideo , Uruguay",-34.9199671,-56.1518847,"21 de Setiembre 3016, 3018, 3020, 3024, 3016 BIS, 11311 Montevideo, Uruguay","CH",13.94
"383",725,"J.P.Varela y Irureta Goyena","2023-10-03",32,0,2,3,"Apartment","Villa Española","Good condition","Front",1,4,64,3,64,1983,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"J.P.Varela y Irureta Goyena Villa Española , Montevideo , Uruguay",-34.88333,-56.15,"Villa Española, Montevideo, Uruguay","D",11.328125
"384",725,"RIO DELA PLATA","2023-09-26",87,1,0,0,"Apartment","Malvín","Excellent condition","Front",1,2,0,0,45,2023,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RIO DELA PLATA Malvín , Montevideo , Uruguay",-34.90328,-56.18816,"Montevideo, Uruguay","E",13.1552438639172
"385",950,"Rambla rep de Chile y Amsterdam","2023-06-27",245,3,2,10,"Apartment","Malvín","Good condition","Front",2,3,60,5,60,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rambla rep de Chile y Amsterdam Malvín , Montevideo , Uruguay",-34.90328,-56.18816,"Montevideo, Uruguay","E",15.8333333333333
"386",825,"VIDAL 740","2023-09-30",117,7,2,10,"Apartment","Punta Carretas","Good condition","Front",1,3,55,4,55,1990,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VIDAL 740 Punta Carretas , Montevideo , Uruguay",-34.9185133,-56.1496582,"Francisco Antonio Vidal 738, 740, 742, 11300 Montevideo, Uruguay","CH",15
"387",575,"Osorio","2023-09-29",122,7,0,0,"Apartment","Pocitos","Good condition","Not applicable",1,2,0,0,36,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Osorio Pocitos , Montevideo , Uruguay",-34.9085607,-56.1416613,"José L. Osorio, 11300 Montevideo, Uruguay","CH",13.1552438639172
